"organization_id","name"
"21324","Paradise Ranch Mobile Home Park [SPONSOR]"
"21325","Californian's for the Positive Enforcement of Megan's Law"
"21331","Parkinson's Institute"
"21332","Dianne P. Brenner, Denise Cody, Gisela Larkin, Patricia Quick, Ann and Jon Reynolds, Arthur and Evelyn Woodworth"
"21334","Park Day School"
"21336","Kensington Municipal Advisory Council"
"21339","National Motorists Association, California Chapter"
"21340","Accredited Out-of-Sate Colleges and Universities in California (source)"
"21341","Professional and Technical Engineers, Local 20, IFPTE"
"21342","Cities of Carpenteria, Encinitas, Imperial Beach, and Solana Beach"
"21343","Advisory Commission for the Golden State National Parks and Pt. Reyes Seashore"
"21345","American Lung Association (California, Inland Counties, Los Angeles County, San Diego and Imperial Counties)"
"21346","AREE International Corp."
"21347","Another Cleaners & Laundry"
"21348","A-Z Bus Sales"
"21349","Big Bear City Community Services District, Board of Directors"
"21353","Casa De Los Amigos"
"21354","Daniel Gutierrez and Associates"
"21357","Hollywood Test Only Station"
"21358","Latino Empowerment Foundation"
"21360","MD Environmental"
"21362","O.C. Korean American Health Information & Education Center"
"21364","Sandruce Engineering Consultants"
"21366","Talavera's Fine Furniture Inc."
"21367","University of California (Los Angeles & Irvine)"
"21368","Urban Dimensions"
"21369","9 Individuals"
"21370","Air Pollution Control District"
"21371","Allsup Corp."
"21372","Chino Valley Unified School District"
"21373","E-Tech Environmental"
"21374","Gas Equipment Systems, Inc."
"21375","Ron Lopez and Associates"
"21376","Schools' Involvement Program"
"21378","Universal Cylinder Exchange"
"21379","VELA Enterprises, Inc."
"21380","Consumers Against the Hidden GasTax"
"21381","Yucca Valley Airport District"
"21382","Fresno County Sheriff's Department Rural Crime Task Force/Ag Task Force (source)"
"21383","Kings County Sheriff-Coroner-Public Administrator Ken Marvin"
"21385","California Chapter of the National ernational, Inc. Orange County Fire DepartmentEmergency Number Association"
"21386","Orange County Fire Department"
"21390","HomeCare Council (United Domestic Workers and AFSCME)"
"21394","Cities of Bellflower, Chino, Rialto"
"22002","CA Public Employees Legislative Council"
"22005","Citizens Commission on Human Rights,Diocese of San Diego,Parental Notification Initiative"
"22007","Qual Ridge Wilderness Conservancy,Alston Farms,Blue Ridge Berryessa Natural Area Conservation Partnership,Bureau of Land Management,CA Native Grass Assoc.,Hedgerow Farms,Inland Empire West Resource Conservation District,Paradise Creek Educational Park,Sacramento Valley Conservancy,Society for Range Management,Southern CA Agricultural Land Foundation, The Honorable Helen Thompson,Tuleyome,UC Natural Reserve System"
"22008","LEAR Corporation"
"22009","Alameda County Office of Education,Computer-Using Educators Inc,Del Norte County Office of Education,Imperial County Ofice of Education,Lowell Joint School District,North Orange County Regional Occupational Pragram,S.J. Brooks-Young Cosulting,Santa Clara County Office of Education"
"22010","Murrieta Valley Unified School District,Nuview Union School District,Val Verde Unified School District"
"22012","National Audubon Society,CA State Lands Commission,Ducks Unlimited,Earthjustice Legal Defense Fund,Earthworks,Friends of the L.A. River,Golden Gate Audubon Society,San Diego Fly Fishers Club,San Diego Surfrider Foundation,Santa Barbara Community Environmental Council"
"22013","Champlain Edward Caputo,Chaplain Catherine Conneally-Salazar,Chaplain Sr. Claudia Romero, L.A. City Council Member Nick Pacheco,Superior Court Judge Joseph A. Brandolino"
"22014","Community United Against Violence,National Coalition for the Homeless,Transgender Law Caucus"
"22015","Centex Homes,City of Rosemead,Coalition of Practical Regulation,Homeowners Advancement Foundation,Littoral Development Co.,PLS Surveys,inc.,Santa Fe Aggregates,Shore Terminals,The Dutra Group,Teichert Aggregates,Vortex Marine Construction"
"22016","Bakersfield Councilmember Hanson,Building Industry Association of Kern County,Business Industry and Government Coalition of the South San Joaquin Valley,CA City Mayor Adams,Counties of Kern and King,Kern County Taxpayers Assoc.,Lancaster Mayor Roberts,Lemoore Redevelopment Agency,Santa Paula Councilmember Cook,Taft Mayor Hatch,Taft Councilmembers Miller and Linder,Tulare-Kings Hispanic Chamber of Commerce,Ventura County Taxpayers Assoc.,Ventura County Supervisor Mikels,Wasco City Manager Pennell"
"22019","City of Monrovia,City of Yorba Linda"
"22020","The United Transit Union"
"22022","Association of Black Correctional Workers, Chiefs of Police, cities of Beaumont, Hemet, Indio, and Palm Springs, Hemet Police Officers Association, Chief Probation Officer, County of Riverside, Riverside Police Officers Association, Torrance Police Officers Association, California Youth and Adult Correctional Agency"
"22025","Cities of Chula Vista, East Palo Alto, El Centro, Los Angeles, Manteca, Marysville, Modesto, Oakland, Oxnard, San Bernardino, South Lake Tahoe, Stockton, West Sacramento, Councilmember Eric Garcetti, City of Los Angeles, Guatemalan Unity Information Agency, Jose Huizar, LAUSD Board of Education, Laborers' International Union of North America, Local 300, Los Angeles Community College Board of Trustees, Lucille Beserra Roybal Youth and Family Center, City of Los Angeles, Mexican American Political Association, San Fernando Valley Chapter, Painters and Allied Trades District Council 36, Public Allies Los Angeles, Public Immigrant Policies Institute of Los Angeles, Southwest Voter Registration Education Project, UNITE Western States Regional Joint Board, USC Credit Union, The Social Justice Committee of the First Unitarian Church, Western State Regional Joint Board, William C. Vel?squez Institute"
"22027","Equality California
          Lieutenant Governor Cruz M. Bustamante
          Insurance Commissioner John Garamendi
          Abercrombie & Co., Broker
          AIDS Legal Referral Panel
          AIDS Project Los Angeles
          American Civil Liberties Union
          American Conservatory Theater
          American Industrial Supply, Inc.
           Anti-Defamation League, Ventura, Santa Barbara & San Luis  
            Obispo Counties
          Apex Refrigeration Corp.
          Bay Area Floor Machine Co.
          Being Alive Los Angeles, Inc.
          Billy DeFrank Lesbian, Gay, Bisexual, and Transgender  
                 Community Center
          BP
          Breast Cancer Fund
          Bridges Architecture, Inc.
          CPL Group, Inc.
          California Capital Political Action Committee
          California Church IMPACT
          California Commission on the Status of Women
          California Conference Board of the Amalgamated Transit  
                 Union
          California Faculty Association 
          California Independent Public Employees Legislative Council
          California Labor Federation AFL-CIO
          California National Organization for Women
          California Nurses Association
          California Prevention & Education Project
          California Professional Firefighters
          California School Employees Association
          California State Employees Association
          California Women's Agenda 
          Channel Star Excursions, Inc.
          China Press
          Chinese for Affirmative Action
          City Attorney of the City of Los Angeles
          Clear Channel Outdoor/Northern California
          Coach USA
          Core Power Services, Inc.
          Deaf Counseling Advocacy & Referral Agency
          The Depot
          Diamond Diesel Service, Inc.
          Dolphin Graphics
          Ecology Action of Santa Cruz; Elections Committee of the  
                 County of Orange
          EnviroLution, Inc.
          Gay-Straight Alliance Network
          Genentech, Inc.
          General Graphics Services, Inc.
          Gilmore Technology Services, Inc.
          Gray Panthers
          Greater San Diego Business Association
          Human Rights/Fair Housing Commission of the City and County  
                 of Sacramento
          International Institute of San Francisco
          InVitro International
          King Parrish Canvas & Graphics
          LaFrance Associates, LLC
          Lambda Legal Defense & Education Fund
          Lambda Letters Project
          Lamplighters Musical Theatre
          Legal Aid Society Employment Law Center
          Legal Services for Children
          Light Weavers, Inc.
          Long Beach Genetics, Inc.
          Los Angeles Gay & Lesbian Center
          Macro-Pro, Inc.
          Mar Craw Business Machines
          Metropolitan Community Church of San Francisco
          Mighty Mouth Music Productions
          Mossinger Consulting
          MRW & Associates
          National Association of Social Workers California Chapter
          National Center for Lesbian Rights
          National Conference for Community & Justice, Central Coast  
                 Office
          Neopost, Inc.
          North of Market Neighborhood Improvement Corp.
          Northern California Nevada Conference of the United Church  
                 of Christ
          Norton Networks
          Objective Medical Evaluations, Inc.
          Older Women's League
          Olivia Cruises & Resorts
          Out & Equal, Workplace Advocates
          Outword Newsmagazine
          Pacific Pride Foundation
          Parker Diving Service
          QuickStart Intelligence Corp.
          Rainbow Grocery Cooperative, Inc.
          REALM Communications Group, Inc.
          San Diego Lesbian, Gay, Bisexual, and Transgender Community  
                 Center
          San Francisco AIDS Foundation
          San Francisco Housing Development Corporation
          San Francisco In-House Supportive Services Public Authority
          San Francisco SPCA
          San Mateo County Board of Supervisors
          Santa Barbara County Democratic Central Committee
          Sempra Energy
          Southern California HIV Advocacy Coalition
          Southern California Nevada Conference of the United Church  
                 of Christ
          Staton Hughes
          Stonewall Democratic Club of Greater Sacramento
          Templin Brink Design, LLC
          Tenderloin Housing Clinic
          Under One Roof
          Walter Dankas & Co.
          Weco Industries
          West Hollywood Chamber of Commerce
          West Hollywood Democratic Club
          Western Steel & Wire, Inc.
          Witeck Combs Communications
          Woodenship, A Strategic Communications Company
          Youth Law Center
          Three city council officials
          Over 1,100 individual letters of support"
